Id,SalePrice
2735,132157.7248135655
2736,129539.80073479342
2737,113088.51807265979
2738,139625.7355533711
2739,155085.55874152004
2740,134798.49695078502
2741,142818.40716743018
2742,158916.0282586242
2743,157304.90428079665
2744,164474.2642152388
2745,140973.30747330573
2746,131484.75207843652
2747,139887.9243318902
2748,116395.53004628929
2749,128057.86079358087
2750,131028.51011157196
2751,131808.92594285856
2752,181261.55905605285
2753,138189.23701747417
2754,214189.91169974508
2755,130384.3417423208
2756,99114.01393557938
2757,74162.33394156327
2758,104075.85010796651
2759,143920.995032175
2760,117551.01816402517
2761,139126.10172893805
2762,144494.4969577356
2763,191331.5489062701
2764,152126.7892326574
2765,284687.2707087279
2766,129641.79746220399
2767,83987.8878793654
2768,116577.40856000978
2769,123747.58537972783
2770,145435.13774314983
2771,113881.10583455741
2772,109827.70030416048
2773,173048.60903928033
2774,136810.84038179388
2775,114060.20820670812
2776,145020.0556273375
2777,155622.32548264603
2778,105804.58680871729
2779,119577.30950858202
2780,89443.93925026676
2781,95978.96780528306
2782,101863.60980650691
2783,94401.97485314438
2784,123492.83593838844
2785,135558.38334380733
2786,78692.86664926249
2787,125835.10848799019
2788,83125.0539792045
2789,178469.8277364291
2790,89249.38461435841
2791,113908.03807421525
2792,74051.10421222323
2793,143905.12768905947
2794,94591.75940836436
2795,117461.80996267742
2796,88191.02457080649
2797,200864.94770974072
2798,104407.16911529421
2799,119908.61014116163
2800,65704.63076038512
2801,107067.93826421263
2802,120657.5162682506
2803,167998.37282693782
2804,115475.89897173538
2805,95883.17404542975
2806,90369.65650660284
2807,158994.13326862297
2808,147493.28258648206
2809,128785.00538763261
2810,122183.00365801725
2811,158531.53404161477
2812,159360.38887761894
2813,171061.89622298046
2814,166921.11377243884
2815,90535.30229654026
2816,225820.87282999197
2817,149228.6416684626
2818,136215.9400356094
2819,173627.88263941297
2820,134253.2290126837
2821,103535.70092795018
2822,183062.139267255
2823,345647.6248599102
2824,179704.38541591296
2825,147090.00021981954
2826,136867.0068301813
2827,135692.60388401794
2828,229747.84866407583
2829,221194.09238474324
2830,230096.98161138434
2831,170587.5555644479
2832,253818.01745159616
2833,282752.8929634143
2834,217331.0336987721
2835,214963.64387576218
2836,195935.72386141118
2837,149580.22173044513
2838,142611.63512376373
2839,180363.76249089488
2840,197792.78648229796
2841,201194.5506778222
2842,233082.1953855972
2843,149982.8210170973
2844,162570.35922818648
2845,124097.81227951308
2846,207920.3955805118
2847,198485.78027757673
2848,213808.17398778215
2849,197827.58334756328
2850,284635.7928525202
2851,217986.53628553444
2852,239738.8174763771
2853,231869.16063035803
2854,145115.415646998
2855,205027.71199587884
2856,199753.54740294386
2857,187888.66143151966
2858,209577.84132159664
2859,122854.02232942541
2860,120128.37676798612
2861,124974.13062594981
2862,206588.0421012057
2863,125265.37045383803
2864,254690.08100622206
2865,141294.91836409003
2866,154107.20863571396
2867,104627.6582229512
2868,100823.59360207016
2869,95193.48031017854
2870,120086.36294153465
2871,73205.46301504513
2872,58780.510261069154
2873,92547.46267903899
2874,140734.80040037486
2875,112837.69651203288
2876,167985.19713209453
2877,139685.4631093618
2878,133232.72679249765
2879,138490.84073167294
2880,100204.2818757536
2881,118633.5247000984
2882,151840.5833028376
2883,167952.5077032782
2884,181071.38777809593
2885,158246.72178194253
2886,212998.15317508008
2887,90085.67244522367
2888,138940.83788307133
2889,60981.024503440625
2890,88185.11971226099
2891,139288.55589680394
2892,57840.03117464267
2893,83340.70668501503
2894,65322.05958339415
2895,299256.04292824614
2896,265423.6679162236
2897,207099.6365213843
2898,157903.47422622773
2899,209602.49857875932
2900,159420.45445261328
2901,189119.60698999878
2902,207710.42540976807
2903,322479.68207248586
2904,352361.8414496733
2905,83023.26486910369
2906,201412.9419272269
2907,116554.51811632226
2908,133411.88078374794
2909,159452.01965470955
2910,88388.24179017713
2911,92261.62018393309
2912,149116.7494851913
2913,89869.21185739567
2914,87168.83983595234
2915,94268.94556893827
2916,88847.05429367913
2917,160412.76970586067
2918,117640.32705189491
2919,232436.1885840263
